Taxon,ERR3237337,ERR3237338,ERR3237339,ERR3237340,ERR3237341,ERR3237342,ERR3237343,ERR3237344,ERR3237345,ERR3237346,ERR3237347,ERR3237348,ERR3237349,ERR3237350,ERR3237351,ERR3237352,ERR3237353,ERR3237354,ERR3237355,ERR3237356,ERR3237357,ERR3237358,ERR3237360,ERR3237361,ERR3237362,ERR3237363,ERR3237364,ERR3237365,ERR3237366,ERR3237367,ERR3237368,ERR3237369,ERR3237370,ERR3237371,ERR3237372,ERR3237373,ERR3237374,ERR3237375,ERR3237376,ERR3237377,ERR3237378,ERR3237379,ERR3237380,ERR3237381,ERR3237382,ERR3237383,ERR3237384,ERR3237385,ERR3237386,ERR3237387,ERR3237388,ERR3237389,ERR3237390,ERR3237391,ERR3237392,ERR3237393,ERR3237394,ERR3237395,ERR3237396,ERR3237397,ERR3237398,ERR3237399,ERR3237400,ERR3237401,ERR3237402,ERR3237403,ERR3237404,ERR3237405,ERR3237406,ERR3237407,ERR3237408,ERR3237409,ERR3237410,ERR3237411,ERR3237412,ERR3237413,ERR3237414,ERR3237415,ERR3237416,ERR3237417,ERR3237418,ERR3237419,ERR3237420,ERR3237421,ERR3237422,ERR3237423,ERR3237424,ERR3237425,ERR3237426,ERR3237427,ERR3237428,ERR3237429,ERR3237430,ERR3237431,ERR3237432,ERR3237433,ERR3237434,ERR3237435,ERR3237436,ERR3237437,ERR3237438,ERR3237439,ERR3237440,ERR3237441
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Haematobacter; s__massiliensis,0.0,0.0,0.0,0.0,0.0,0.0,0.014005116420240212,0.0031817361783084315,0.00952091782515344,0.0,0.0,0.0,0.0,0.0,0.0,0.0010569044857645254,0.0008284600389863548,0.0011684818554609992,0.0,0.0,0.0009038427896670359,0.001484938481120068,0.0012514439738159414,0.0,0.0,0.0,0.0,0.0,0.001679738009208348,0.0,0.0,0.0,0.0,0.0,0.0,0.004626414368595942,0.008343302041726647,0.0015551132122418512,0.007455731593662628,0.011645481531418879,0.011281404725319464,0.0028939571418728034,0.0023575123878544456,0.004370958957672918,0.0010172409296017111,0.0,0.0,0.0,0.0,0.0,0.013107682097229137,0.011366263389072977,0.00870338716991663,0.0,0.0,0.0,0.0,0.0,0.0,0.005653929791860827,0.0030559106925691477,0.008412390957033182,0.002335324003921918,0.010245039948010244,0.0,0.007968197879858658,0.00665362035225049,0.0016780510917202985,0.0,0.0,0.0,0.0009695526450076543,0.0008516555140349353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037937994142373704,0.0,0.0,0.0,0.0,0.00036502310212001575,0.0,0.0,0.0,0.0,0.0,0.0,0.003608554591802953,0.003175212407753101,0.0028851911665971077,0.0,0.0005495885936813014,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Loktanella; s__vestfoldensis,0.0010407632263660018,0.0018462499822475963,0.0006810193321616872,0.0032466642921723885,0.001557964828410449,0.002470576550628197,0.0018384425269912848,0.0027553179276073015,0.004456830553688,0.01001334040535545,0.011976666743219348,0.005528740675734972,0.0001636681816465019,0.0,0.0007021575386186647,0.007772456882038236,0.007431773879142299,0.0042109440451519025,0.03506517690875233,0.007965916325231387,0.01097731646160126,0.00926760712770471,0.0056246218163815385,0.0012737708111672237,0.0047348951911220715,0.0,0.0014550392860607237,0.0026747178375311543,0.00455583618324854,0.0007752193705878473,0.00048722390645300994,0.0030493042432571723,0.001371407673787828,0.001142728384729286,0.001303659558618121,0.0005876507858493691,0.0,0.0006096043791988056,0.011343779123951538,0.0007937629801994194,0.0004859277937564845,0.0007717219044994143,0.0002619458208727162,0.0004887653786535212,0.0005347035655598738,0.0,0.0003048904427009228,0.0,0.00030192368519423756,0.0,0.00042665149683566804,0.0,0.0004883664143440192,0.0,0.0006149616553320793,0.0016504738731687397,0.0014651878778886456,0.001776491101095503,0.001948565977226135,0.00032618825722274,0.0,0.0007352005542281101,0.0031197076388269898,0.002637715509002638,0.007634202515743529,0.0007597173144876325,0.0011350293542074365,0.0,0.003348476895509421,0.0017232324558524256,0.00034511216145247206,0.0018880762034359584,0.0009037976883636047,0.0014156233338848748,0.005220417633410673,0.0012330456226880395,0.0009804811620517475,0.0008523405270873819,0.00046808363094206167,0.0009671179883945841,0.0007643989497823125,0.0007976647092766708,0.0005837601687255198,0.0008792546625860233,0.0004814057046576002,0.00021245276719729275,0.00034263198469577135,0.0006379585326953748,0.00033424055770424484,0.0007771412047495979,0.0005859581376137095,0.00211864406779661,0.002656295532491986,0.0008270485829627993,0.0018887949488226512,0.0016626232122559082,0.002125586750509255,0.0009931801628815468,0.0011514506533610146,0.000616959117385545,0.0013303179459890914,0.0023553796872055775,0.0012927054478301017,0.0006134969325153375
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus,0.0606967331598728,0.014045701788022098,0.05659050966608085,0.016438806542645002,0.012655796482841045,0.01692158712817202,0.021948575640636517,0.01828678267429846,0.02088529354355983,0.0018644421942555893,0.0065108054107434025,0.004607283896445809,0.0075539160759923955,0.009138214156234671,0.0058167368824205284,0.004255677354184593,0.003996101364522417,0.0025133383306142247,0.0,0.0019261846851993927,0.003323808968452971,0.003977513788714467,0.0019940590791572696,0.00906625106771965,0.004471845458281956,0.00771727263209847,0.023086623338830145,0.013859901521752349,0.018597962562385953,0.007158408656066504,0.006388046773495019,0.005454389280192407,0.0016152134824612197,0.0043777763471319125,0.002551447993295465,0.10730503349609477,0.1114940897386509,0.08745956705648171,0.01249417520969245,0.013646199180140702,0.0020356434603312186,0.011520705574312687,0.00945187836982384,0.020388498652404028,0.018727666344975087,0.006284887326855489,0.03920891093133867,0.008190111783958133,0.004888288236478132,0.00365990990990991,0.0021806632060489698,0.0017531016413654928,0.0019709073150312208,0.0008805169892608374,0.0021463367578256885,0.0015653979003249902,0.001799028153863274,0.003487186235483765,0.002273326973430491,0.0632649891270581,0.057158003055910685,0.03834353659743528,0.007487298333184776,0.011946175312511947,0.022210053310570313,0.02120141342756184,0.02187866927592955,0.0066727208117818935,0.0,0.002921289306111731,0.0030759996999024683,0.0043374723592447696,0.0039628052489788824,0.0035298659754012464,0.0027759363606231356,0.002888849744583407,0.0026146164321379935,0.02913299921584672,0.020595679761450707,0.016302846090080134,0.0023596663232410514,0.0031736872475476054,0.002485688460379632,0.011819211714377505,0.01897540819192041,0.005402370365874015,0.0018559232504354282,0.0037639553429027117,0.0017189514396218307,0.0034700258444633207,0.0011142810485768903,0.0018572529165749505,0.001961399654793661,0.000835237182794114,0.001996726088755374,0.0008652426920923604,0.006996723053759631,0.026551016354366682,0.025925085922643455,0.012448057486073055,0.0034208175754005207,0.0017586834997801646,0.01812096029547553,0.02260500235960359
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__marcusii,0.0,0.0014201922940366126,0.0006151142355008787,0.0016438806542645003,0.006551989072904217,0.0015394547350648061,0.012704331613406755,0.0074787200892198185,0.011299312498644517,0.005143288811739557,0.002526238430976276,0.0037443323094924676,0.0009316496493723955,0.001930007890639995,0.0007181156644963615,0.0032081260054622317,0.0034600389863547755,0.0026456192953833945,0.006052141527001863,0.003770751375263218,0.004577526386378214,0.0037256045820958845,0.0022691017107651684,0.0014985538954908513,0.003057953144266338,0.0009870930110823625,0.0,0.0009422301473121112,0.0011721912726130198,0.006812034043676189,0.00514291901255955,0.004423638550077306,0.0015237863042086978,0.004764050730702376,0.0018251233820653693,0.0010470868547861486,0.0007907382250968147,0.0,0.0026065936626281454,0.0027401133015103243,0.0,0.0035278715634258946,0.0047805112309270694,0.002499685793685151,0.005999113174574194,0.0031424436634277446,0.0030895564860360177,0.00621373345771341,0.0018115421111654254,0.003163089560148384,0.003484320557491289,0.0015219234029436696,0.0021104405762723687,0.0009591345775876979,0.003713886075338832,0.007401609637406203,0.0025594421158054823,0.0061354738954502094,0.0026589806564231637,0.00860515688101895,0.003695157317035143,0.011381470118339012,0.0028523041269275335,0.005791505791505792,0.0026413696467973394,0.0029858657243816253,0.008317025440313111,0.0014016662060251906,0.0021357852630816848,0.01120921683187816,0.003496136244279391,0.011821738390882802,0.010810810810810811,0.005625723898295736,0.0033352668213457075,0.0,0.0008352246935996369,0.0009034809587126248,0.0016989702160119273,0.0010707377728654325,0.001528797899564625,0.0014595567020807168,0.004105152154263332,0.0,0.0,0.0,0.0,0.002551834130781499,0.0,0.000704848999656612,0.0,0.0005915694475016509,0.001064759812602273,0.0004667501903849461,0.0008454605961396629,0.0009670359499855793,0.0009151831842470404,0.005396278884989737,0.0035415830701861512,0.016004645339236786,0.001273304319732416,0.0006281012499214873,0.0023545706371191134,0.0036809815950920245
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Pseudorhodobacter; s__incheonensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000893854748603352,0.0,0.0005248119423873112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobaca; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005638812379361946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010120631396810368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005942766586413921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041469592701351687,0.00030297819375864923,0.0,0.00044110411753728177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005060315698405184,0.0,0.0,0.0,0.007282971932085536,0.002416769420468557,0.0038735922707626045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007085289168364184,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rhodobacter; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004937647842362722,0.0,0.0,0.0,0.0,0.0004021848928130495,0.000402046783625731,0.0,0.0015642458100558658,0.0,0.0,0.0,0.0,0.004720444770796182,0.0015782983970406906,0.0018545383844577718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006400577693166153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__,0.0002023706273489448,0.00039765384233025154,0.0,0.0005890572344447794,0.0016006487963121053,0.0,0.00026882886007891427,0.0060846604234661246,0.0003036283588887202,0.0012054583152514586,0.003915669568013228,0.0007898200965335674,0.0003651059436729658,0.00023458659444243032,0.00034309970637048384,0.0005237756743611807,0.0005847953216374269,0.0,0.0,0.00045706077275917795,0.0,0.0,0.0,0.0,0.0002630497328401151,0.0,0.0002910078572121447,0.0,0.0004954622904859156,0.0010226298080095006,0.00064963187527068,0.0,0.0,0.0003218953196420524,0.0,0.0,0.0,0.0,0.0,0.00022834277512586036,0.0,0.00039964170054433956,0.0007858374626181485,0.0002932592271921127,0.0,0.0,0.00024391235416073824,0.002798551709962528,0.0007907525088420508,0.00038089560148383677,0.001991040318566451,0.0006935347152654697,0.0013081243241357659,0.0,0.00027733564848309456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006183745583038869,0.0009001956947162427,0.0,0.0,0.0,0.0,0.0005443102568464024,0.0006952289910489267,0.0006066957145220893,0.0002693072588664236,0.0,0.0,0.0005454979373359244,0.0010575222773135467,0.0,0.0,0.00032246020162248395,0.0,0.0013865169679241137,0.0009427528382878003,0.0006980590922196762,0.0004996716443479998,0.0007017543859649123,0.0007321459835426316,0.0006687028971101191,0.0005379287820716022,0.0003989654413383227,0.0009638878303557419,0.0007042195854930764,0.0005036786530193736,0.00028841423069745346,0.001564668024680424,0.0,0.00017446222020621433,0.00047179226623600504,0.0003610862996256105,0.00010991771873626028,0.00018467220683287164,0.0004247286455875413
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales,0.0,0.0,0.0007798769771528998,0.0005205622071837585,0.0,0.0007821423250732483,0.0,0.0005740245682515212,0.0,0.0,0.0001263119215488138,0.0009214567792891619,0.0,0.0,0.00023937188816545386,3.7412548168655765e-05,0.0005726120857699805,0.0,0.0009124767225325884,0.0005386787678947454,0.0010204676657531052,0.0,0.000701358710600143,0.0,0.0,0.0011366525582160538,0.0,0.0012664383700431601,0.0,0.0,0.0,0.0,0.0,0.0006598854052662074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022170635645165498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006295621990437461,0.0002782002299788568,0.0005921637003651676,0.0008119024905108896,0.0,0.0007016121488041411,0.00036760027711405505,0.001497459666636955,0.001682021484001682,0.0,0.0011837455830388693,0.001780821917808219,0.0015793422039720457,0.0,0.0006564695069914003,0.0015755120414134593,0.0014288144242218064,0.0018771182758321023,0.00209585792289449,0.002672356645674511,0.0,0.0016704493871992738,0.0,0.0,0.001226167449571705,0.0018611452690351956,0.0007806931197175928,0.001958421211208195,0.0013357907373903045,0.002687848517671601,0.0009863878477017164,0.002141449904348571,0.0009952153110047847,0.002069108214359611,0.0017530859735049068,0.002017232932768508,0.0011831388950033018,0.0021071036291497617,0.002825066941803621,0.00147505891241388,0.0006786217192881258,0.00218463082691229,0.0,0.0009769884331548003,0.0009254386760783176,0.0007791862255078964,0.0010677721248665284,0.0005771006463527239,0.0007236117665565518
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__,0.0,0.0,0.0,0.00047946519082714596,0.0006616015024756702,0.0005462581317971893,0.00015609417682001475,0.0021320912535056497,0.000422910928452146,0.002201970522525998,0.0011597730978572906,0.00043878894251864854,0.0,0.0,0.0,0.00019641587788544278,0.0,0.0,0.00039106145251396646,0.000620296763030313,0.0003936089567904834,0.0003049427238014425,0.0004675724737334287,0.0,0.0,0.0002692071848406443,0.0,0.0,0.0,0.0007752193705878473,0.0005684278908618449,0.0,0.0004723737543046963,0.0005633168093735917,0.0,0.00026711399356789503,0.00014192737373532573,0.0,0.0002038676607642125,0.000250089706090228,0.0,0.00044098394542823677,0.00028377463927877584,0.0,0.0,0.0,0.0005081507378348713,0.00034784258541907125,0.0,0.0,0.001860674583422219,0.001117361485705479,0.0011511494052394739,0.0,0.0003858582935416968,0.000323288696806248,0.00037093363997180905,0.0,0.0,0.0,0.00017150519192990116,0.0,0.0006595953293519922,0.0005734164150005734,0.0,0.0,0.0,0.0,0.0,0.0,0.0004051316677920324,0.0,0.0,0.0,0.0006214782896917468,0.0,0.00041761234679981845,0.0,0.00017336430775631912,0.0003453992815694943,0.0,0.00022063066426801533,0.00028246459777041277,0.0006932584839620568,0.0008625185541782003,0.00034902954610983806,0.0004853953116523427,0.0,0.0,0.0,0.00025935851992737964,0.0003164208672683249,0.001322543767232297,0.0005977677876859836,0.00035977046644240974,0.0,0.001092315413456145,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae,0.0,0.0,0.0,0.0,0.0016860167321154174,0.0,0.0,0.0021812933593557808,0.0,0.0008840027645177363,0.0006774912155800015,0.0,0.00023920734240642587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032071840923669016,0.0,0.00016502557896473953,0.0004345806296923469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041846391553466815,0.0005959586553682838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040256491359231676,0.0,0.0,0.00028897279802727905,0.0,0.0,0.0,0.0,0.0,0.0004112247919202553,0.0,0.0,0.0,0.0,0.0,5.7341641500057344e-05,0.0,0.0,0.0,0.0,0.0007058951293236076,0.0,0.0,0.0,0.0,0.0,0.0009322174345376201,0.001937643121366919,0.0012165229232864276,0.0005966383689611673,0.0,0.0,0.0,0.00010182953735446862,0.0013558300692979813,0.0012512470198339561,0.0008424599831508003,0.0007132342898766256,0.001027895954087314,0.0,0.0005411513791402059,0.0007952142560228443,0.0008357107864326677,0.0011005943209333041,0.0008630158481092108,0.002440202749731823,0.0013311507258369159,0.0008822082350745635,0.0,0.0,0.0,0.0,0.0,0.00042396834369700395,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0001474222781077917,0.0,0.0,0.0,0.0004133844705233907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042666016517843537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043205158031174183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022282703846949656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter,0.0007372072853425846,0.002726769204550296,0.0006041300527240773,0.00045206717992273763,0.0007683114222298105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037936267071320183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022256018398308542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023751760175084403,0.0,0.0,0.0,0.0,0.03856021589159809,0.007615727655298035,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acetobacter; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004019015685644076,0.00035103115401491884,0.0,0.0,0.0,0.0,0.00013401559454191033,0.00022046827461528286,0.000335195530726257,0.00034279557956938344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001821674615792263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021171059883312113,0.004553734061930783,0.0,0.00012584552461853074
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Belnapia; s__moabensis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001382258868155006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Gluconacetobacter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002985647565630931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Gluconobacter; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000496960893000497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036108629962561052,0.0006595063124175617,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseococcus; s__,0.0,0.0,0.0,0.0,0.0,0.0,0.00022546936651779908,0.0007380315877519558,0.0,0.0,0.0002870725489745769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040808997567783745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000339080309867237,0.0,0.0,0.00044270874507881797,0.0004888288236478132,0.0,0.0005451658015122426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006232266741016515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008406893652795292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039527566524894463,0.0,0.0,0.0002725829007561213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037419314602887523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012282899746972266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
